word_id,aspect,partner
28429,perfective,избегать
28431,perfective,утраивать
28435,imperfective,освоиться
28440,perfective,наводнять
28441,perfective,слетаться
28442,perfective,воспрещать
28444,perfective,-
28448,perfective,"пьянить;опьянять"
28451,perfective,-
28454,perfective,брезговать
28462,both,
28466,imperfective,заготовить
28467,imperfective,приподнять
28469,perfective,выравниваться
28474,perfective,исходить
28475,perfective,вслушиваться
28476,perfective,-
28479,perfective,образумливать
28485,imperfective,отышачить
28488,both,
28500,perfective,журить
28506,imperfective,-
28511,imperfective,отгородить
28512,imperfective,-
28513,imperfective,"обломить,обломать"
28517,imperfective,углубить
28520,perfective,угорать
28528,imperfective,-
28531,perfective,расформировывать
28535,perfective,скашиваться
28536,imperfective,-
28540,imperfective,сымпровизи'ровать
28549,imperfective,-
28550,imperfective,"раскроить,скроить"
28552,imperfective,тюкнуть
28554,both,
28555,imperfective,-
28556,perfective,расковывать
28558,both,
28559,perfective,примерзать
28568,imperfective,заслать
28574,perfective,умыкать
28575,imperfective,"навернуть;наворотить"
28577,perfective,перегибать
28578,imperfective,переключиться
28579,imperfective,самоутвердиться
28583,imperfective,доделать
28584,perfective,перебарывать
28587,both,
28588,imperfective,
28591,perfective,откачивать
28604,imperfective,
28605,imperfective,оправить
28606,imperfective,наскакать
28609,imperfective,-
28624,imperfective,вздуться
28633,perfective,накапывать
28642,imperfective,снарядить
28646,perfective,притираться
28655,perfective,буреть
28657,imperfective,облагородить
28659,perfective,обкатывать
28672,imperfective,вдуматься
28674,imperfective,"устлать,устелить"
28678,perfective,кривиться
28681,perfective,перезаряжать
28683,both,
28685,perfective,сподобляться
28686,perfective,тренировать
28687,perfective,всхрапывать
28689,imperfective,уткнуться
28696,both,
28701,perfective,корёжить
28702,perfective,-
28712,imperfective,намылить
28714,imperfective,вложи'ться
28719,perfective,приберегать
28720,perfective,услуживать
28721,imperfective,возродить
28727,perfective,смешить
28731,perfective,-
28738,imperfective,сомкнуть
28739,perfective,проклёвываться
28740,imperfective,пригреть
28741,imperfective,-
28743,perfective,выкармливать
28744,imperfective,отшатнуться
28746,imperfective,напичкать
28747,imperfective,"-;сконцентрировать"
28748,imperfective,"отпаять;отпоить"
28749,imperfective,окраситься
28751,perfective,суроветь
28754,imperfective,заволочь
28757,perfective,отрезвлять
28761,perfective,замещать
28768,perfective,зачехлять
28772,imperfective,затопить
28784,perfective,щериться
28786,imperfective,загрязнить
28790,imperfective,-
28798,imperfective,извлечься
28803,imperfective,
28808,perfective,утрамбовывать
28810,perfective,навьючивать
28815,imperfective,перевалить
28816,perfective,ветшать
28820,imperfective,промокнуть
28825,perfective,отсыхать
28827,perfective,приноравливаться
28831,perfective,засмеивать
28836,perfective,утихомириваться
28838,imperfective,нарядиться
28839,imperfective,"подтащить,подтаскать"
28842,perfective,отдавливать
28850,perfective,причмокивать
28864,imperfective,затушеваться
28870,perfective,проглядывать
28873,perfective,рассовывать
28874,perfective,-
28875,imperfective,закалиться
28877,imperfective,забинтовать
28886,perfective,отстреливать
28888,perfective,разъединять
28889,perfective,разговаривать
28895,imperfective,-
28896,perfective,купать
28898,perfective,увлажняться
28900,imperfective,"перемесить;перемешать"
28901,perfective,отламывать
28904,perfective,-
28905,imperfective,высвободиться
28906,imperfective,"выломить,выломать"
28907,imperfective,приковать
28910,imperfective,одуреть
28911,imperfective,одурманить
28913,perfective,маяться
28916,imperfective,разуться
28925,perfective,соотносить
28926,imperfective,-
28928,imperfective,переработать
28931,perfective,наращивать
28936,perfective,завинчивать
28937,perfective,-
